Country Name,Country Code,Series,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Antigua and Barbuda,ATG,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.92378,..,..,..,..,..,..,1.01376,0.9894,1.0448,1.05222,1.01309,1.15873,..,1.00593,1.02065,..,0.9734,0.96286,..,..
Antigua and Barbuda,ATG,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,82.9646,..,..,..,..,..,..,107.49369,118.76209,113.49293,109.93059,110.20408,101.50806,..,106.66667,107.13525,..,110.66409,113.27731,..,..
Antigua and Barbuda,ATG,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,..,..,..,..,..,..,..,..,..,20.71307,24.15147,20.26235,34.28886,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Gross enrolment ratio for tertiary education, male (%)",SE.TER.ENRR.MA,..,..,..,..,..,..,..,..,..,9.09091,9.00875,9.74637,15.26888,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,..,..,..,..,..,..,..,..,..,1.5611,1.62699,1.51899,1.5547,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,407,..,..,..,..,..,..,..,..,..,511,..,..,..,549,..,..,..,..,..
Antigua and Barbuda,ATG,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,174,..,..,..,..,..,..,..,..,..,208,..,..,..,221,..,..,..,..,..
Arab World,ARB,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,52.73536,53.82067,55.24859,57.60603,58.91684,58.81217,58.69217,59.10822,60.44632,58.96982,60.23765,62.43845,66.09428,65.23873,67.73675,65.56704,67.35149,68.65436,65.53032,65.85761,..
Arab World,ARB,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,74.31934,75.50509,76.34221,79.28657,79.82849,78.92235,76.96445,77.55345,78.09182,76.95943,77.51075,78.91648,82.10152,82.00065,83.10075,80.81003,81.74517,82.21642,79.59879,79.7616,..
Arab World,ARB,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,0.70958,0.71281,0.7237,0.72655,0.73804,0.74519,0.76259,0.76216,0.77404,0.76625,0.77715,0.7912,0.80503,0.79559,0.81512,0.81137,0.82392,0.83504,0.82326,0.82568,..
Arab World,ARB,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,74.53972,75.73713,77.12448,77.29615,78.34898,78.90375,78.3523,79.33823,80.17188,77.16539,77.74753,78.20605,82.46242,83.24029,84.46123,81.132,83.52969,84.29211,80.35056,80.49018,..
Arab World,ARB,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,85.7941,86.32573,86.9099,88.48337,88.73948,88.8645,86.74238,87.25379,87.69519,85.28347,85.41641,85.62271,89.15104,88.89609,89.76586,86.37135,88.50983,88.79433,85.16809,85.18925,..
Arab World,ARB,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.GPIA,0.86882,0.87734,0.88741,0.87357,0.88291,0.88791,0.90328,0.90928,0.91421,0.90481,0.91022,0.91338,0.92497,0.93638,0.94091,0.93934,0.94373,0.9493,0.94344,0.94484,..
Arab World,ARB,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,82.6064,83.88853,85.35558,86.60583,87.19549,87.89547,88.88958,89.47412,90.65587,91.19877,92.08309,91.42187,93.87269,92.85067,92.77944,92.52657,92.39304,92.61421,92.84049,93.07939,..
Arab World,ARB,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.87432,0.88484,0.89124,0.89744,0.90179,0.90586,0.90699,0.90894,0.91499,0.91929,0.9229,0.91804,0.92944,0.93089,0.93668,0.94095,0.94133,0.94452,0.94617,0.94882,..
Arab World,ARB,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,94.48038,94.80653,95.77225,96.5035,96.69124,97.02963,98.005,98.43837,99.07866,99.20583,99.77622,99.58408,100.99962,99.74426,99.05188,98.33335,98.15208,98.05461,98.12279,98.10018,..
Arab World,ARB,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,56.2479,57.85082,59.30385,61.28702,62.95936,63.22204,63.16754,62.22579,62.50162,63.8847,64.89927,67.34175,68.28476,67.11553,67.7779,68.76245,68.73223,69.19781,70.06162,70.68214,..
Arab World,ARB,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.88277,0.88941,0.90187,0.91203,0.9143,0.92525,0.93254,0.93706,0.93502,0.93116,0.93278,0.93858,0.94026,0.94288,0.9458,0.95106,0.94462,0.94456,0.95186,0.95069,..
Arab World,ARB,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,63.7174,65.04381,65.7567,67.19865,68.86102,68.32972,67.73718,66.40569,66.84547,68.60766,69.57652,71.74878,72.62299,71.18118,71.66171,72.30085,72.7619,73.25945,73.60526,74.34805,..
Arab World,ARB,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,16.70976,17.46475,18.5495,19.05865,20.07189,21.42445,22.31753,22.52398,24.21276,24.90031,25.58496,25.05767,26.3762,27.89999,29.16255,30.96959,32.23999,33.02509,33.9057,34.42375,..
Arab World,ARB,"Gross enrolment ratio for tertiary education, male (%)",SE.TER.ENRR.MA,19.60102,20.06155,20.60846,20.1319,21.44939,22.23189,22.36921,23.3501,23.21644,23.92109,24.56881,23.9793,25.39741,26.98456,28.10157,29.32194,29.59578,30.56502,30.53715,30.85949,..
Arab World,ARB,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,0.85249,0.87056,0.90009,0.94669,0.93578,0.96368,0.99769,0.96462,1.04115,1.03933,1.03972,1.04304,1.03711,1.03281,1.03638,1.0532,1.08202,1.07449,1.09935,1.10354,..
Arab World,ARB,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,7202116,7049028,6815373,6924999,6748649,6707820,7013402,6806130,6625711,7722455,7600511,7509272,6081525,5836902,5426649,6601525,5784437,5537838,6956813,6944396,..
Arab World,ARB,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,4179544,4141681,4071806,3669417,3665658,3695392,4505815,4421346,4337785,5248221,5240630,5224864,3972721,4082404,3767800,5017946,4264272,4186795,5569708,5583469,..
Arab World,ARB,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,22743401,22375802,22298054,20151889,20267323,21882065,24734599,24933744,25159450,27312839,27461521,26465985,23054087,23751987,22825143,26517268,25757560,25630969,30035420,30427633,..
Arab World,ARB,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,40320396,40551060,40441212,39419392,39300700,40530053,41819498,42578507,42339519,45122029,44890521,43514667,40273539,42296721,40180325,43857775,42413269,41536415,46595993,47090211,..
Argentina,ARG,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,97.19341,..,..,..,..,98.51077,..,..,99.00176,98.92807,98.99984,99.09995,99.09121,98.93282,99.20877,99.1431,..,99.06204,..,..
Argentina,ARG,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,97.1932,..,..,..,..,98.72719,..,..,98.96272,98.98532,99.22831,99.11113,99.15603,99.06125,99.14825,99.10499,..,98.93774,..,..
Argentina,ARG,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,..,1,..,..,..,..,0.99781,..,..,1.00039,0.99942,0.9977,0.99989,0.99935,0.9987,1.00061,1.00038,..,1.00125,..,..
Argentina,ARG,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,..,99.12767,..,..,..,..,99.50357,..,..,99.69673,99.58867,99.71145,99.61428,99.59812,99.4024,99.6435,99.62893,..,99.75765,..,..
Argentina,ARG,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,..,98.7079,..,..,..,..,99.38614,..,..,99.47492,99.0122,99.54525,99.14453,99.51034,99.19587,99.4834,99.38448,..,99.24183,..,..
Argentina,ARG,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.GPIA,..,1.00423,..,..,..,..,1.00118,..,..,1.00222,1.00579,1.00167,1.00472,1.00088,1.00208,1.00161,1.00245,..,1.00517,..,..
Argentina,ARG,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,115.16621,115.79878,116.38908,114.07844,115.28051,114.74708,116.85,117.87129,118.34758,117.63241,116.22167,114.91864,113.53876,111.52934,111.34255,111.2357,110.60607,109.62778,..,..,..
Argentina,ARG,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.99104,0.99237,0.99312,0.99286,0.99111,0.99062,0.99409,0.99701,0.99593,0.99545,0.98741,0.98824,0.98823,0.99157,0.99794,0.99881,0.99764,0.99797,..,..,..
Argentina,ARG,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,116.20768,116.68892,117.19586,114.89827,116.31495,115.83309,117.54472,118.22478,118.83083,118.17002,117.70344,116.28639,114.89138,112.47753,111.57263,111.3687,110.86754,109.85108,..,..,..
Argentina,ARG,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,98.28871,99.32843,98.35929,97.8013,98.04832,96.80099,96.38415,96.93862,98.72424,101.94808,104.15448,106.61547,107.97714,108.98023,109.59811,110.15841,110.91987,111.03346,..,..,..
Argentina,ARG,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.04985,1.05215,1.05214,1.06097,1.0769,1.08985,1.1033,1.11386,1.12305,1.11477,1.09642,1.10348,1.08933,1.07653,1.06828,1.06081,1.04554,1.04245,..,..,..
Argentina,ARG,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,93.62153,94.40511,93.48537,92.18127,91.04692,88.82039,87.36027,87.02944,87.90687,91.4523,94.99504,96.61754,99.12242,101.233,102.59281,103.84397,106.08818,106.51183,..,..,..
Argentina,ARG,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,65.00862,69.8558,74.50172,77.94868,76.45075,75.46853,80.48403,79.81721,81.85146,84.18764,87.82828,92.92044,94.67601,96.55508,100.30122,104.51591,109.16721,112.79844,..,..,..
Argentina,ARG,"Gross enrolment ratio for tertiary education, male (%)",SE.TER.ENRR.MA,42.87786,48.15512,51.01697,52.46652,54.60749,52.59029,53.6077,53.17609,54.44815,56.4313,58.88202,60.00511,60.60361,60.34128,62.19477,64.05334,65.87956,67.77473,..,..,..
Argentina,ARG,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,1.34043,1.31065,1.31522,1.32691,1.28572,1.30315,1.33393,1.33378,1.33479,1.3297,1.32958,1.35423,1.35988,1.37506,1.37992,1.38714,1.39653,1.39915,..,..,..
Argentina,ARG,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,..,28460,..,..,..,..,16353,..,..,10275,14038,9909,13300,13890,20680,12344,12848,..,8377,..,..
Argentina,ARG,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,..,42157,..,..,..,..,20490,..,..,18098,34353,15943,30172,17343,28567,18392,21930,..,26997,..,..
Argentina,ARG,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,358074,..,..,..,..,174232,..,..,148154,146925,113289,132235,127185,143291,131683,140072,..,170377,..,..
Argentina,ARG,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,393127,..,..,..,..,222893,..,..,155420,169024,159726,145515,148695,176696,132572,145215,..,162623,..,..
Armenia,ARM,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,99.16107,..,..,..,..,..,..,..,..,..,99.69035,..,..,..,..,..,99.67716,..,..,..
Armenia,ARM,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,99.67223,..,..,..,..,..,..,..,..,..,99.80608,..,..,..,..,..,99.8055,..,..,..
Armenia,ARM,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,..,0.99487,..,..,..,..,..,..,..,..,..,0.99884,..,..,..,..,..,0.99871,..,..,..
Armenia,ARM,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,..,99.86167,..,..,..,..,..,..,..,..,..,99.87619,..,..,..,..,..,99.87416,..,..,..
Armenia,ARM,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,..,99.75235,..,..,..,..,..,..,..,..,..,99.81842,..,..,..,..,..,99.82128,..,..,..
Armenia,ARM,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.GPIA,..,1.00109,..,..,..,..,..,..,..,..,..,1.00058,..,..,..,..,..,1.00053,..,..,..
Armenia,ARM,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,99.33167,103.27099,95.5247,94.15036,95.19813,96.34499,101.45639,114.60815,115.79814,112.78573,100.71847,99.44019,99.61921,99.10623,97.53677,95.77111,94.96555,94.2442,92.6959,92.10543,..
Armenia,ARM,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.01329,1.02198,1.00306,0.999,1.00564,1.01828,1.02489,1.02208,1.02098,1.0329,1.03138,1.01835,1.0133,1.01253,1.01302,1.01521,1.0089,1.00321,0.99961,1.00534,..
Armenia,ARM,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,98.02924,101.0499,95.23297,94.24474,94.66378,94.61534,98.99294,112.13191,113.41875,109.19344,97.65404,97.64802,98.31203,97.87988,96.28312,94.33617,94.12774,93.94301,92.73222,91.61639,..
Armenia,ARM,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,96.50849,..,..,..,..,..,..,96.64854,94.5757,98.96402,103.744,93.29619,..,87.66993,88.42138,88.33324,..,..,84.80038,88.88324,..
Armenia,ARM,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.09857,..,..,..,..,..,..,1.00453,0.99186,0.97758,0.98223,1.00332,..,1.03976,1.05686,1.0516,..,..,1.03762,1.05336,..
Armenia,ARM,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,87.84934,..,..,..,..,..,..,96.2131,95.35155,101.23321,105.62041,92.98737,..,84.31731,83.66435,83.9992,..,..,81.72561,84.38041,..
Armenia,ARM,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,39.26693,37.97737,41.08533,41.79188,44.16987,45.95116,49.05389,51.87726,54.46075,56.61935,58.03413,57.7082,49.85343,48.49313,50.08286,50.51742,57.11542,58.67676,62.64839,59.44847,..
Armenia,ARM,"Gross enrolment ratio for tertiary education, male (%)",SE.TER.ENRR.MA,31.49674,28.78222,30.88904,32.38493,31.27621,32.84921,36.92448,39.71326,42.19899,45.72026,47.59758,48.66689,42.1852,42.80576,43.92737,42.39126,45.01602,46.06831,47.1191,44.38237,..
Armenia,ARM,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,1.19788,1.24212,1.24817,1.22509,1.29191,1.28513,1.24727,1.23448,1.22515,1.1925,1.17983,1.15667,1.15382,1.11728,1.12291,1.16086,1.21184,1.21488,1.24788,1.25343,..
Armenia,ARM,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,..,386,..,..,..,..,..,..,..,..,..,322,..,..,..,..,..,233,..,..,..
Armenia,ARM,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,..,646,..,..,..,..,..,..,..,..,..,445,..,..,..,..,..,352,..,..,..
Armenia,ARM,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,3407,..,..,..,..,..,..,..,..,..,2030,..,..,..,..,..,2070,..,..,..
Armenia,ARM,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,10523,..,..,..,..,..,..,..,..,..,3933,..,..,..,..,..,4126,..,..,..
Aruba,ABW,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,97.07136,..,..,..,..,..,..,..,..,..,96.71978,..,..,..,..,..,..,..,97.81268,..,..
Aruba,ABW,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,97.5374,..,..,..,..,..,..,..,..,..,96.94053,..,..,..,..,..,..,..,97.80013,..,..
Aruba,ABW,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,0.99522,..,..,..,..,..,..,..,..,..,0.99772,..,..,..,..,..,..,..,1.00013,..,..
Aruba,ABW,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,99.16637,..,..,..,..,..,..,..,..,..,99.3231,..,..,..,..,..,..,..,99.39,..,..
Aruba,ABW,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,98.88176,..,..,..,..,..,..,..,..,..,98.96573,..,..,..,..,..,..,..,99.6,..,..
Aruba,ABW,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.GPIA,1.00287,..,..,..,..,..,..,..,..,..,1.0036,..,..,..,..,..,..,..,0.99789,..,..
Aruba,ABW,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,108.90179,107.72119,108.0091,105.32269,106.41501,107.81114,111.64685,112.61201,110.80958,112.12332,113.03634,103.71852,105.40282,114.72793,115.20468,..,..,..,..,..,..
Aruba,ABW,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.96687,0.9694,0.94776,0.9315,0.92341,0.93803,0.95547,0.95611,0.96079,0.97128,0.98696,0.97171,1.02508,0.9781,0.96864,..,..,..,..,..,..
Aruba,ABW,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,112.63307,111.1213,113.96286,113.06831,115.24099,114.9338,116.84974,117.78122,115.33124,115.43852,114.52933,106.73775,102.82369,117.29655,118.93408,..,..,..,..,..,..
Aruba,ABW,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,98.11321,100.21374,103.1426,101.4024,97.24138,96.11392,96.79752,104.0625,97.9276,99.12791,98.29424,99.73133,112.14575,..,..,..,..,..,..,..,..
Aruba,ABW,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.03343,1.04673,1.05377,1.04817,0.99977,1.00364,0.98843,1.02983,1.0712,1.04987,1.05181,1.05607,1.0176,..,..,..,..,..,..,..,..
Aruba,ABW,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,94.93946,95.7395,97.87996,96.74229,97.26375,95.76503,97.93049,101.04794,91.41897,94.41884,93.45269,94.43586,110.20621,..,..,..,..,..,..,..,..
Aruba,ABW,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,35.65574,34.86563,31.94952,31.39241,31.28049,37.29265,36.58749,39.05361,40.73262,41.73998,43.9354,46.84075,45.58515,22.5724,23.03694,21.37302,20.69792,..,..,..,..
Aruba,ABW,"Gross enrolment ratio for tertiary education, male (%)",SE.TER.ENRR.MA,23.54056,23.13514,21.32701,22.00647,21.20075,25.89422,25,28.62431,29.70328,29.13085,31.10764,31.24257,30.5,10.23873,10.14717,9.447,10.66735,..,..,..,..
Aruba,ABW,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,1.33978,1.33645,1.33248,1.29899,1.32224,1.30565,1.31671,1.26705,1.27077,1.30209,1.29197,1.333,1.33092,1.54641,1.55953,1.55799,1.48462,..,..,..,..
Aruba,ABW,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,47,..,..,..,..,..,..,..,..,..,41,..,..,..,..,..,..,..,45,..,..
Aruba,ABW,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,62,..,..,..,..,..,..,..,..,..,67,..,..,..,..,..,..,..,30,..,..
Aruba,ABW,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,817,..,..,..,..,..,..,..,..,..,1152,..,..,..,..,..,..,..,894,..,..
Aruba,ABW,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,1073,..,..,..,..,..,..,..,..,..,1404,..,..,..,..,..,..,..,1014,..,..
Australia,AUS,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,101.87554,101.90325,102.7679,102.85733,103.3166,103.57591,103.97981,105.6681,105.48767,105.42822,105.52375,105.54086,105.7682,105.83486,105.32171,101.61505,100.73303,100.33393,100.1046,..,..
Australia,AUS,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.0223,1.02444,1.02336,1.02265,1.02003,1.01584,1.01273,1.00897,1.00641,1.00233,0.99824,0.99726,0.99603,0.99708,0.9975,1.00029,0.99978,0.9999,0.99891,..,..
Australia,AUS,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,99.65351,99.47181,100.42207,100.57962,101.28787,101.96088,102.67289,104.72852,104.81534,105.18319,105.71003,105.83077,106.18947,106.14446,105.5852,101.5856,100.7552,100.34376,100.21372,..,..
Australia,AUS,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,145.88804,141.89634,141.16537,128.636,..,..
Australia,AUS,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.86901,0.86744,0.88778,0.94095,..,..
Australia,AUS,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,167.87904,163.5806,159.00876,136.70801,..,..
Australia,AUS,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,140.95175,143.02353,133.33777,124.43976,..,..
Australia,AUS,"Gross enrolment ratio for tertiary education, male (%)",SE.TER.ENRR.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.5807,100.03649,93.83847,91.83286,..,..
Australia,AUS,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.3077,1.30056,1.29623,1.26203,..,..
Australia,AUS,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
